title,studio,domestic_gross,foreign_gross,year,movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
on the way to school,Distrib.,7400.0,0.0,2015,tt4720520,on the way to school,2015,37.0,"Biography,Documentary",8.9,8
hungry hearts,IFC,6900.0,0.0,2015,tt3344922,hungry hearts,2014,109.0,"Drama,Romance,Thriller",6.4,3797
steve mcqueen: the man & le mans,FR,6800.0,0.0,2015,tt3504604,steve mcqueen: the man & le mans,2015,102.0,Documentary,6.8,1127
arabian nights: volume 2 - the desolate one,KL,6400.0,0.0,2015,tt4692234,arabian nights: volume 2 - the desolate one,2015,131.0,Drama,7.2,1172
barely lethal,A24,6100.0,0.0,2015,tt1731701,barely lethal,2015,96.0,"Action,Adventure,Comedy",5.4,17473
chic!,Distrib.,5600.0,0.0,2015,tt3592176,chic!,2015,103.0,"Comedy,Drama",5.4,360
far from men,Trib.,5300.0,0.0,2015,tt2936180,far from men,2014,101.0,"Drama,War,Western",7.2,5851
the dead lands,Magn.,5200.0,0.0,2015,tt3399916,the dead lands,2014,107.0,"Action,Adventure",6.3,4185
jenny's wedding,IFC,4700.0,0.0,2015,tt3289712,jenny's wedding,2015,94.0,"Comedy,Drama,Romance",5.5,9379
against the sun,TAFC,4600.0,0.0,2015,tt2557276,against the sun,2014,100.0,"Adventure,Biography,Drama",6.5,4793
ashby,TFA,4600.0,0.0,2015,tt3774466,ashby,2015,100.0,"Comedy,Crime,Drama",6.4,13572
arabian nights: volume 3 - the enchanted one,KL,4500.0,0.0,2015,tt4692242,arabian nights: volume 3 - the enchanted one,2015,125.0,Drama,6.5,928
the summer of sangaile,Strand,4500.0,0.0,2015,tt2994832,the summer of sangaile,2015,90.0,"Drama,Romance",6.3,2301
club life,Orch.,4400.0,0.0,2015,tt3038734,club life,2015,87.0,Drama,4.7,465
back to the jurassic,CJ,4400.0,0.0,2015,tt4693418,back to the jurassic,2015,86.0,Animation,5.0,300
in the basement,Strand,3600.0,0.0,2015,tt3962828,in the basement,2014,81.0,Documentary,6.7,2121
fidelio: alice's odyssey,FRun,3600.0,0.0,2015,tt3800010,fidelio: alice's odyssey,2014,97.0,"Drama,Romance",6.4,669
that sugar film,Gold.,3500.0,0.0,2015,tt3892434,that sugar film,2014,90.0,Documentary,7.4,8012
xenia,Strand,3200.0,0.0,2015,tt3186946,xenia,2014,134.0,"Drama,Romance",6.7,3183
the iron ministry,Icar.,3200.0,0.0,2015,tt3907314,the iron ministry,2014,82.0,Documentary,6.8,209
the lady in the car with glasses and a gun,Magn.,2200.0,0.0,2015,tt4159182,the lady in the car with glasses and a gun,2015,93.0,"Drama,Mystery,Thriller",5.5,2237
stations of the cross,FM,1500.0,0.0,2015,tt3465916,stations of the cross,2014,110.0,Drama,7.5,3773
skin trade,Magn.,1200.0,0.0,2015,tt1576702,skin trade,2010,78.0,Documentary,8.8,31
skin trade,Magn.,1200.0,0.0,2015,tt1641841,skin trade,2014,96.0,"Action,Crime,Thriller",5.7,6942
the chambermaid,FM,300.0,0.0,2015,tt8331988,the chambermaid,2018,102.0,Drama,7.1,147
captain america: civil war,BV,408100000.0,745200000.0,2016,tt3498820,captain america: civil war,2016,147.0,"Action,Adventure,Sci-Fi",7.8,583507
rogue one: a star wars story,BV,532200000.0,523900000.0,2016,tt3748528,rogue one: a star wars story,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592
finding dory,BV,486300000.0,542300000.0,2016,tt2277860,finding dory,2016,97.0,"Adventure,Animation,Comedy",7.3,213542
zootopia,BV,341300000.0,682500000.0,2016,tt2948356,zootopia,2016,108.0,"Adventure,Animation,Comedy",8.0,383446
the secret life of pets,Uni.,368400000.0,507100000.0,2016,tt2709768,the secret life of pets,2016,87.0,"Adventure,Animation,Comedy",6.5,161997
batman v superman: dawn of justice,WB,330400000.0,543300000.0,2016,tt2975590,batman v superman: dawn of justice,2016,151.0,"Action,Adventure,Fantasy",6.5,576909
fantastic beasts and where to find them,WB,234000000.0,580000000.0,2016,tt3183660,fantastic beasts and where to find them,2016,132.0,"Adventure,Family,Fantasy",7.3,365353
deadpool,Fox,363100000.0,420000000.0,2016,tt1431045,deadpool,2016,108.0,"Action,Adventure,Comedy",8.0,820847
suicide squad,WB,325100000.0,421700000.0,2016,tt1386697,suicide squad,2016,123.0,"Action,Adventure,Fantasy",6.0,533039
doctor strange,BV,232600000.0,445100000.0,2016,tt1211837,doctor strange,2016,115.0,"Action,Adventure,Fantasy",7.5,514510
moana,BV,248800000.0,394600000.0,2016,tt3521164,moana,2016,107.0,"Adventure,Animation,Comedy",7.6,224253
sing,Uni.,270400000.0,363800000.0,2016,tt3470600,sing,2016,108.0,"Animation,Comedy,Family",7.1,115951
x-men: apocalypse,Fox,155400000.0,388500000.0,2016,tt3385516,x-men: apocalypse,2016,144.0,"Action,Adventure,Sci-Fi",7.0,356556
kung fu panda 3,Fox,143500000.0,377600000.0,2016,tt2267968,kung fu panda 3,2016,95.0,"Action,Adventure,Animation",7.1,116166
la la land,LG/S,151100000.0,295000000.0,2016,tt3783958,la la land,2016,128.0,"Comedy,Drama,Music",8.0,436070
warcraft,Uni.,47400000.0,386300000.0,2016,tt0803096,warcraft,2016,123.0,"Action,Adventure,Fantasy",6.9,225557
jason bourne,Uni.,162400000.0,253100000.0,2016,tt4196776,jason bourne,2016,123.0,"Action,Thriller",6.6,190596
ice age: collision course,Fox,64099999.0,344500000.0,2016,tt3416828,ice age: collision course,2016,94.0,"Adventure,Animation,Comedy",5.7,48932
independence day: resurgence,Fox,103100000.0,286500000.0,2016,tt1628841,independence day: resurgence,2016,120.0,"Action,Adventure,Sci-Fi",5.2,155344
monster hunt,FR,32800.0,385300000.0,2016,tt3781476,monster hunt,2015,117.0,"Action,Adventure,Comedy",6.1,4158
the legend of tarzan,WB,126600000.0,230100000.0,2016,tt0918940,the legend of tarzan,2016,110.0,"Action,Adventure,Drama",6.3,150154
the angry birds movie,Sony,107500000.0,244800000.0,2016,tt1985949,the angry birds movie,2016,97.0,"Action,Animation,Comedy",6.3,69624
trolls,Fox,153700000.0,193200000.0,2016,tt1679335,trolls,2016,92.0,"Adventure,Animation,Comedy",6.5,63295
star trek beyond,Par.,158800000.0,184600000.0,2016,tt2660888,star trek beyond,2016,122.0,"Action,Adventure,Sci-Fi",7.1,209844
now you see me 2,LG/S,65099999.0,269800000.0,2016,tt3110958,now you see me 2,2016,129.0,"Action,Adventure,Comedy",6.5,216219
the conjuring 2,WB (NL),102500000.0,217900000.0,2016,tt3065204,the conjuring 2,2016,134.0,"Drama,Horror,Mystery",7.4,194543
dangal,UTV,12400000.0,290500000.0,2016,tt5074352,dangal,2016,161.0,"Action,Biography,Drama",8.5,123638
dangal,UTV,12400000.0,290500000.0,2016,tt5911540,dangal,2013,87.0,Action,4.1,20
alice through the looking glass,BV,77000000.0,222400000.0,2016,tt2567026,alice through the looking glass,2016,113.0,"Adventure,Family,Fantasy",6.2,79951
miss peregrine's home for peculiar children,Fox,87200000.0,209200000.0,2016,tt1935859,miss peregrine's home for peculiar children,2016,127.0,"Adventure,Drama,Fantasy",6.7,140619
teenage mutant ninja turtles: out of the shadows,Par.,82100000.0,163600000.0,2016,tt3949660,teenage mutant ninja turtles: out of the shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234
assassin's creed,Fox,54600000.0,186300000.0,2016,tt2094766,assassin's creed,2016,115.0,"Action,Adventure,Sci-Fi",5.8,167110
sully,WB,125100000.0,115700000.0,2016,tt3263904,sully,2016,96.0,"Biography,Drama",7.5,202718
hidden figures,Fox,169600000.0,66300000.0,2016,tt4846340,hidden figures,2016,127.0,"Biography,Drama,History",7.8,171131
inferno,Sony,34300000.0,185700000.0,2016,tt1686470,inferno,2010,100.0,Thriller,6.3,50
inferno,Sony,34300000.0,185700000.0,2016,tt3062096,inferno,2016,121.0,"Action,Adventure,Crime",6.2,138978
inferno,Sony,34300000.0,185700000.0,2016,tt3219106,inferno,2014,113.0,Drama,6.3,183
central intelligence,WB (NL),127400000.0,89500000.0,2016,tt1489889,central intelligence,2016,107.0,"Action,Comedy,Crime",6.3,138872
bridget jones's baby,Uni.,24300000.0,187700000.0,2016,tt1473832,bridget jones's baby,2016,123.0,"Comedy,Drama,Romance",6.5,60260
me before you,WB (NL),56200000.0,152100000.0,2016,tt2674426,me before you,2016,106.0,"Drama,Romance",7.4,174567
london has fallen,Focus,62500000.0,143200000.0,2016,tt3300542,london has fallen,2016,99.0,"Action,Thriller",5.9,124757
arrival,Par.,100500000.0,102800000.0,2016,tt2543164,arrival,2016,116.0,"Drama,Mystery,Sci-Fi",7.9,515483
bad moms,STX,113300000.0,70700000.0,2016,tt4651520,bad moms,2016,100.0,Comedy,6.2,100952
storks,WB,72700000.0,110700000.0,2016,tt4624424,storks,2016,87.0,"Adventure,Animation,Comedy",6.8,50448
the bfg,BV,55500000.0,127900000.0,2016,tt3691740,the bfg,2016,117.0,"Adventure,Family,Fantasy",6.4,69340
hacksaw ridge,LGF,67200000.0,108100000.0,2016,tt2119532,hacksaw ridge,2016,139.0,"Biography,Drama,History",8.1,366904
operation mekong,WGUSA,800000.0,172300000.0,2016,tt6044910,operation mekong,2016,124.0,"Action,Adventure,Crime",6.6,3352
the huntsman: winter's war,Uni.,48400000.0,116600000.0,2016,tt2381991,the huntsman: winter's war,2016,114.0,"Action,Adventure,Drama",6.1,87714
jack reacher: never go back,Par.,58700000.0,103400000.0,2016,tt3393786,jack reacher: never go back,2016,118.0,"Action,Thriller",6.1,121892
don't breathe,SGem,89200000.0,67900000.0,2016,tt3958034,don't breathe,2014,86.0,Documentary,6.6,43
don't breathe,SGem,89200000.0,67900000.0,2016,tt4160708,don't breathe,2016,88.0,"Crime,Horror,Thriller",7.1,186799
ip man 3,WGUSA,2700000.0,154200000.0,2016,tt2888046,ip man 3,2015,105.0,"Action,Biography,Drama",7.1,38637
the accountant,WB,86300000.0,68900000.0,2016,tt2140479,the accountant,2016,128.0,"Action,Crime,Drama",7.3,233022
gods of egypt,LG/S,31200000.0,119500000.0,2016,tt2404233,gods of egypt,2016,127.0,"Action,Adventure,Fantasy",5.4,95111
lights out,WB (NL),67300000.0,81600000.0,2016,tt1085448,lights out,2010,87.0,Drama,6.6,10
lights out,WB (NL),67300000.0,81600000.0,2016,tt1646127,lights out,2010,87.0,"Drama,Mystery,Thriller",6.4,971
lights out,WB (NL),67300000.0,81600000.0,2016,tt2611518,lights out,2013,87.0,Drama,8.6,22
lights out,WB (NL),67300000.0,81600000.0,2016,tt4786282,lights out,2016,81.0,"Drama,Horror,Mystery",6.3,100650
sausage party,Sony,97700000.0,43000000.0,2016,tt1700841,sausage party,2016,89.0,"Adventure,Animation,Comedy",6.2,159111
lion,Wein.,51700000.0,88600000.0,2016,tt3741834,lion,2016,118.0,"Biography,Drama",8.1,181601
lion,Wein.,51700000.0,88600000.0,2016,tt4685968,lion,2015,143.0,"Action,Drama,Romance",3.6,282
mechanic: resurrection,LG/S,21200000.0,104500000.0,2016,tt3522806,mechanic: resurrection,2016,98.0,"Action,Adventure,Thriller",5.7,67275
ride along 2,Uni.,91200000.0,33400000.0,2016,tt2869728,ride along 2,2016,102.0,"Action,Comedy,Crime",5.9,48688
deepwater horizon,LG/S,61400000.0,60400000.0,2016,tt1860357,deepwater horizon,2016,107.0,"Action,Drama,History",7.1,133303
allied,Par.,40100000.0,79400000.0,2016,tt3640424,allied,2016,124.0,"Action,Drama,Romance",7.1,125741
the shallows,Sony,55100000.0,64000000.0,2016,tt4052882,the shallows,2016,86.0,"Drama,Horror,Thriller",6.3,106927
the purge: election year,Uni.,79200000.0,39400000.0,2016,tt4094724,the purge: election year,2016,108.0,"Action,Horror,Sci-Fi",6.0,80254
why him?,Fox,60300000.0,57800000.0,2016,tt4501244,why him?,2016,111.0,Comedy,6.2,89628
office christmas party,Par.,54800000.0,59700000.0,2016,tt1711525,office christmas party,2016,105.0,Comedy,5.8,59253
how to be single,WB (NL),46800000.0,65500000.0,2016,tt1292566,how to be single,2016,110.0,"Comedy,Drama,Romance",6.1,74329
10 cloverfield lane,Par.,72100000.0,38100000.0,2016,tt1179933,10 cloverfield lane,2016,103.0,"Drama,Horror,Mystery",7.2,260383
the 5th wave,Sony,34900000.0,75000000.0,2016,tt2304933,the 5th wave,2016,112.0,"Action,Adventure,Drama",5.2,90788
neighbors 2: sorority rising,Uni.,55500000.0,52600000.0,2016,tt4438848,neighbors 2: sorority rising,2016,92.0,Comedy,5.7,102793
the little prince,EOne,1300000.0,96200000.0,2016,tt10075374,the little prince,2019,93.0,Action,8.3,6
the little prince,EOne,1300000.0,96200000.0,2016,tt1754656,the little prince,2015,108.0,"Adventure,Animation,Drama",7.7,50015
the little prince,EOne,1300000.0,96200000.0,2016,tt5317732,the little prince,2015,87.0,Documentary,7.8,6
dirty grandpa,LGF,35600000.0,58500000.0,2016,tt1860213,dirty grandpa,2016,102.0,Comedy,5.9,101393
money monster,TriS,41000000.0,52300000.0,2016,tt2241351,money monster,2016,98.0,"Crime,Drama,Thriller",6.5,86607
my big fat greek wedding 2,Uni.,59700000.0,29200000.0,2016,tt3760922,my big fat greek wedding 2,2016,94.0,"Comedy,Romance",6.0,25933
collateral beauty,WB (NL),31000000.0,57500000.0,2016,tt4682786,collateral beauty,2016,97.0,"Drama,Romance",6.8,78764
train to busan,WGUSA,2100000.0,85400000.0,2016,tt5700672,train to busan,2016,118.0,"Action,Horror,Thriller",7.5,109448
sultan,Yash,6200000.0,81100000.0,2016,tt2650286,sultan,2012,87.0,"Drama,Romance",4.5,56
sultan,Yash,6200000.0,81100000.0,2016,tt4832640,sultan,2016,170.0,"Action,Drama,Sport",7.1,33371
war dogs,WB,43000000.0,43200000.0,2016,tt2005151,war dogs,2016,114.0,"Comedy,Crime,Drama",7.1,154029
nerve,LGF,38600000.0,46700000.0,2016,tt1772317,nerve,2011,83.0,"Comedy,Drama",6.8,88
nerve,LGF,38600000.0,46700000.0,2016,tt2495778,nerve,2013,86.0,"Drama,Mystery,Thriller",4.6,118
nerve,LGF,38600000.0,46700000.0,2016,tt3531824,nerve,2016,96.0,"Action,Adventure,Crime",6.5,102782
nerve,LGF,38600000.0,46700000.0,2016,tt5324464,nerve,2015,62.0,"Documentary,History",6.2,6
ouija: origin of evil,Uni.,35100000.0,46600000.0,2016,tt4361050,ouija: origin of evil,2016,99.0,"Drama,Horror,Mystery",6.1,47099
manchester by the sea,RAtt.,47700000.0,31300000.0,2016,tt4034228,manchester by the sea,2016,137.0,Drama,7.8,214557
the boss,Uni.,63300000.0,15600000.0,2016,tt2702724,the boss,2016,99.0,Comedy,5.4,39096
shin godzilla,FUN,1900000.0,76000000.0,2016,tt4262980,shin godzilla,2016,120.0,"Action,Adventure,Drama",6.7,18051
mike and dave need wedding dates,Fox,46000000.0,31100000.0,2016,tt2823054,mike and dave need wedding dates,2016,98.0,"Adventure,Comedy,Romance",6.0,74849
boo! a madea halloween,LGF,73200000.0,1600000.0,2016,tt5325452,boo! a madea halloween,2016,103.0,"Comedy,Drama,Horror",4.6,6867
